City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Toora-Khem,RU,52.4675,96.11,-5.28,100,96,1.12,overcast clouds
699,Barmer,IN,25.75,71.3833,61.38,29,0,7.14,clear sky
700,Diamantina,BR,-18.2494,-43.6003,61.59,93,26,3.89,scattered clouds
701,Mandera,KE,3.9366,41.867,81.07,41,53,6.11,broken clouds
702,Chizhou,CN,30.6578,117.4831,46.99,50,0,1.52,clear sky
703,Huangcun,CN,30.0145,118.4037,44.85,69,0,0.22,clear sky
704,Vila Do Maio,CV,15.1333,-23.2167,72.39,77,75,17.67,broken clouds
705,Craig,US,40.5153,-107.5464,46.99,31,84,16.64,broken clouds
706,Basoko,CD,1.2391,23.616,72.39,94,100,2.84,overcast clouds
707,Jasper,US,37.2001,-94.3502,67.53,68,1,4.0,clear sky
708,Phalombe,MW,-15.8064,35.6507,73.0,57,81,3.33,broken clouds
709,Muroto,JP,33.2833,134.15,44.64,62,94,6.06,overcast clouds
710,Cottbus,DE,51.7667,14.3333,33.1,96,100,1.01,light snow
711,Mokhsogollokh,RU,61.4681,128.9203,-4.88,89,100,8.34,overcast clouds
712,Mpanda,TZ,-6.3655,31.0409,66.49,92,96,1.07,overcast clouds
713,Bekhtery,UA,46.251,32.2927,39.0,84,100,12.75,overcast clouds
714,Batagay-Alyta,RU,67.8006,130.4114,-21.05,98,100,2.46,overcast clouds
715,Saint Anthony,US,45.0205,-93.218,37.54,66,90,5.99,light rain
716,Shipunovo,RU,52.1582,82.2173,15.76,95,99,2.35,overcast clouds
717,Fare,PF,-16.7,-151.0167,81.0,70,53,14.63,broken clouds
718,Luebo,CD,-5.35,21.4167,68.63,99,100,1.07,overcast clouds
719,Karlskoga,SE,59.3267,14.5239,18.07,90,33,5.82,scattered clouds
720,Batuan,PH,9.7808,124.1484,75.29,79,35,9.66,scattered clouds
721,Wahpeton,US,46.2652,-96.6059,27.32,93,90,27.63,mist
722,Princeton,US,25.5384,-80.4089,75.99,88,61,6.31,broken clouds
723,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,72,7,23.02,clear sky
724,Olafsvik,IS,64.8945,-23.7142,42.17,87,100,16.75,overcast clouds
725,Seminole,US,28.7086,-81.2081,73.51,79,99,5.73,overcast clouds
726,Vanavara,RU,60.34,102.2797,-4.09,99,100,2.75,overcast clouds
727,Teguise,ES,29.0605,-13.564,61.02,77,20,17.27,few clouds
728,Teya,RU,60.3778,92.6267,12.33,96,100,2.57,light snow
729,Abu Dhabi,AE,24.4667,54.3667,71.96,73,42,5.84,scattered clouds
730,Japura,ID,-0.3167,102.35,73.6,97,99,2.44,overcast clouds
731,Iralaya,HN,15.0,-83.2333,80.69,88,12,8.1,few clouds
732,Ariquemes,BR,-9.9133,-63.0408,73.87,98,100,1.66,overcast clouds
733,Rio Pomba,BR,-21.2747,-43.1792,73.94,93,79,2.17,moderate rain
734,Vranov,CZ,48.8947,15.8127,35.47,94,100,5.59,light snow
735,Basco,PH,20.4487,121.9702,75.6,72,77,24.09,broken clouds
736,Turayf,SA,31.6725,38.6637,46.65,81,0,9.22,clear sky
737,Laoag,PH,18.1989,120.5936,73.31,73,75,5.75,broken clouds
738,Hope Mills,US,34.9704,-78.9453,59.38,78,95,5.97,overcast clouds
739,Sao Sebastiao,BR,-23.76,-45.4097,72.64,94,85,5.21,overcast clouds
740,Carora,VE,10.1755,-70.0827,76.37,65,67,9.73,broken clouds
741,Rio Pardo De Minas,BR,-15.6097,-42.5397,68.25,84,61,4.5,broken clouds
742,Kulykiv,UA,50.3142,24.8176,31.68,95,100,4.36,overcast clouds
743,Kasempa,ZM,-13.4584,25.8338,70.34,58,68,7.54,broken clouds
744,Dubti,ET,11.7361,41.0853,72.39,60,0,9.57,clear sky
745,Qarqin,AF,37.4185,66.0436,48.09,55,0,16.26,clear sky
746,Malatya,TR,38.5,38.0,26.65,93,0,1.14,clear sky
747,Amapa,BR,1.0,-52.0,73.02,99,93,1.83,overcast clouds
748,Guangshui,CN,31.6199,113.9978,47.21,41,0,0.31,clear sky
749,Porto Walter,BR,-8.2686,-72.7439,71.96,99,98,2.26,overcast clouds
750,Straumen,NO,63.8709,11.2999,18.95,88,8,5.28,clear sky
751,Abnub,EG,27.2696,31.1511,52.02,62,76,5.48,broken clouds
752,Tahta,EG,26.7693,31.5021,53.92,59,98,5.35,overcast clouds
753,Jiujiang,CN,29.7333,115.9833,50.23,50,0,1.32,clear sky
754,Troitskoye,RU,52.9821,84.6757,16.5,92,100,3.98,overcast clouds
755,Fengcheng,CN,40.4536,124.0717,32.59,88,97,3.74,overcast clouds
756,Progreso,MX,21.2833,-89.6667,75.72,77,0,12.37,clear sky
757,Chebenki,RU,51.9337,55.7077,28.15,99,100,6.42,light snow
758,Bang Pakong,TH,13.543,100.9933,76.95,68,45,6.26,scattered clouds
759,Kutum,SD,14.2,24.6667,62.33,23,3,6.24,clear sky
760,Floro,NO,61.5996,5.0328,34.97,75,90,20.71,light snow
761,Lock Haven,US,41.137,-77.4469,47.35,45,100,11.56,overcast clouds
762,Niceville,US,30.5169,-86.4822,68.25,86,40,0.0,scattered clouds
763,Zapolyarnyy,RU,69.4154,30.8136,4.28,80,24,28.01,few clouds
764,Shu,KZ,43.5983,73.7614,38.03,82,99,2.93,overcast clouds
765,Peniche,PT,39.3558,-9.3811,57.72,74,81,17.38,broken clouds
766,Gboko,NG,7.3179,8.9951,79.93,34,96,2.46,overcast clouds
767,Aguimes,ES,27.9054,-15.4461,63.23,63,20,21.85,few clouds
768,Christchurch,NZ,-43.5333,172.6333,53.02,87,90,10.36,light rain
769,Formosa,AR,-26.1775,-58.1781,84.18,58,0,6.91,clear sky
770,Oussouye,SN,12.485,-16.5469,75.29,58,72,5.3,broken clouds
771,Shakawe,BW,-18.3667,21.85,71.01,71,100,6.67,overcast clouds
772,Strezhevoy,RU,60.7333,77.5889,-0.02,100,96,3.94,overcast clouds
773,Asau,RO,46.4333,26.4,33.96,82,95,2.75,overcast clouds
774,Peace River,CA,56.2501,-117.286,-9.09,70,20,11.5,few clouds
775,Shumskiy,RU,54.8318,99.1328,19.04,82,72,4.0,broken clouds
776,Anito,PH,12.4497,125.2886,78.58,83,83,12.57,broken clouds
777,Dawei,MM,14.0833,98.2,63.43,65,95,6.11,overcast clouds
778,Xocali,AZ,39.913,46.7903,49.71,45,90,4.09,overcast clouds
779,Ravar,IR,31.2656,56.8055,51.3,35,100,3.31,overcast clouds
780,Santa Maria,BR,-29.6842,-53.8069,68.97,79,11,9.08,few clouds
781,Isla Mujeres,MX,21.2311,-86.731,78.17,77,40,10.74,scattered clouds
782,Malegaon,IN,20.55,74.5333,70.54,64,83,4.14,broken clouds
783,Springbok,ZA,-29.6643,17.8865,51.08,96,68,3.04,broken clouds
784,Tocopilla,CL,-22.092,-70.1979,66.42,67,79,2.13,broken clouds
785,Rocha,UY,-34.4833,-54.3333,60.44,97,77,4.29,broken clouds
786,Santiago De Cao,PE,-7.9589,-79.2392,65.89,85,100,12.06,overcast clouds
787,Bar-Le-Duc,FR,48.75,5.1667,41.18,97,99,0.98,overcast clouds
788,Hambantota,LK,6.1241,81.1185,77.09,87,35,6.08,scattered clouds
789,Deep River,CA,46.1001,-77.4995,24.94,82,100,8.25,light snow
790,Usinsk,RU,65.9939,57.5281,-0.18,99,98,8.86,overcast clouds
791,Labe,GN,11.3182,-12.2833,66.15,28,11,1.72,few clouds
792,Changde,CN,29.0464,111.6783,50.11,37,0,1.28,clear sky
793,Santa Cruz,BO,-17.8,-63.1667,70.34,95,100,8.03,light rain
794,Zima,RU,53.9202,102.0442,3.92,97,81,3.4,broken clouds
795,Saint-Denis,FR,48.9167,2.3333,43.09,90,90,4.0,overcast clouds
796,Bezhta,RU,42.1338,46.1283,30.47,75,16,6.08,few clouds
797,Okrika,NG,4.7416,7.0849,79.29,86,100,5.32,light rain
798,Bumba,CD,2.1833,22.4667,71.56,97,100,2.51,overcast clouds
799,Sept-Iles,CA,50.2001,-66.3821,12.72,62,20,4.61,few clouds
800,Lincoln,US,40.8,-96.667,48.15,38,85,3.0,overcast clouds
801,Kresttsy,RU,58.2452,32.5165,3.87,91,78,7.11,broken clouds
802,Nerchinsk,RU,51.9833,116.5833,4.5,93,13,6.22,few clouds
803,High Level,CA,58.5169,-117.136,-18.18,100,6,0.87,clear sky
804,Mildura,AU,-34.2,142.15,76.06,18,71,0.0,broken clouds
805,Kempele,FI,64.9131,25.5034,5.13,85,0,5.75,clear sky
806,Sovetskiy,RU,61.3614,63.5842,-3.39,97,98,3.47,overcast clouds
807,Den Helder,NL,52.9599,4.7593,40.01,93,90,13.0,mist
808,Iskitim,RU,54.6366,83.3045,28.26,94,98,6.73,overcast clouds
809,Maniitsoq,GL,65.4167,-52.9,27.14,62,100,36.53,overcast clouds
810,Kupang,ID,-10.1667,123.5833,81.18,94,40,2.3,scattered clouds
811,Stirling,GB,56.119,-3.9368,34.2,92,57,1.99,broken clouds
812,Chake Chake,TZ,-5.2459,39.7666,76.3,86,100,3.87,light rain
813,Zhigansk,RU,66.7697,123.3711,-27.87,96,100,6.96,overcast clouds
814,Maumere,ID,-8.6199,122.2111,81.77,75,100,3.96,overcast clouds
815,Primorsk,UA,46.7348,36.3443,38.26,87,100,4.41,overcast clouds
816,Pestovo,RU,58.5938,35.8024,-2.67,96,89,5.28,overcast clouds
817,Itarema,BR,-2.9248,-39.9167,81.14,81,25,16.82,scattered clouds
818,Jining,CN,35.405,116.5814,40.5,58,17,1.7,few clouds
819,Poum,NC,-20.2333,164.0167,80.91,75,15,11.81,few clouds
820,Pula,HR,44.8683,13.8481,45.46,87,20,4.61,few clouds
821,Portland,US,45.5234,-122.6762,46.67,79,85,1.01,overcast clouds
822,Leh,IN,34.1667,77.5833,18.68,89,90,5.53,light snow
823,Botucatu,BR,-22.8858,-48.445,71.01,63,51,2.21,broken clouds
824,Makubetsu,JP,45.3714,141.8211,40.71,87,75,23.02,broken clouds
825,Basingstoke,GB,51.2625,-1.0871,40.59,92,89,1.01,overcast clouds
826,Nome,US,64.5011,-165.4064,32.07,81,90,28.77,mist
827,Kenai,US,60.5544,-151.2583,20.14,89,100,7.4,light snow
828,Puerto Colombia,CO,10.9878,-74.9547,81.54,83,66,21.0,broken clouds
829,Kattivakkam,IN,13.2167,80.3167,80.69,91,9,3.15,clear sky
830,Les Cayes,HT,18.2,-73.75,76.8,81,37,3.58,scattered clouds
831,Razdolinsk,RU,58.4211,94.6658,25.18,96,100,8.01,light snow
832,Yerbogachen,RU,61.2767,108.0108,-25.35,100,83,2.51,broken clouds
833,Bela Vista,BR,-22.1089,-56.5211,78.06,67,42,1.32,scattered clouds
834,Bira,RU,49.0,132.4667,15.64,93,100,2.66,overcast clouds
835,Siraha,NP,26.6541,86.2087,65.88,73,0,2.37,clear sky
836,Lenine,UA,45.2986,35.7771,45.21,88,90,7.09,overcast clouds
837,Pelym,RU,61.0108,61.9978,0.25,97,100,2.51,overcast clouds
838,Opelousas,US,30.5335,-92.0815,69.87,77,1,4.61,clear sky
839,Xiashi,CN,30.5363,120.6864,53.01,83,0,3.2,clear sky
840,San Patricio,US,28.017,-97.5169,77.54,84,100,13.47,overcast clouds
841,Pahrump,US,36.2083,-115.9839,72.45,12,3,8.01,clear sky
842,Koslan,RU,63.4564,48.8989,6.42,96,55,4.72,broken clouds
843,Thunder Bay,CA,48.4001,-89.3168,30.56,92,90,27.63,light snow
844,Baza,ES,37.4907,-2.7726,45.57,69,45,7.0,scattered clouds
845,Kidal,ML,18.4411,1.4078,72.52,15,62,6.91,broken clouds
846,Ayorou,NE,14.7308,0.9174,75.74,13,4,7.81,clear sky
847,Kindu,CD,-2.95,25.95,70.03,99,100,0.49,light rain
848,Anchorage,US,61.2181,-149.9003,27.68,86,100,1.99,overcast clouds
849,Cabra,ES,37.4725,-4.4421,47.64,83,4,2.64,clear sky
850,Homer,US,59.6425,-151.5483,35.49,88,90,4.61,light rain
851,Le Port,RE,-20.9373,55.2919,76.96,79,28,4.23,scattered clouds
852,Port-Cartier,CA,50.0334,-66.8654,14.74,72,13,11.81,few clouds
853,Kansanshi,ZM,-12.0951,26.4273,63.79,84,64,5.39,light rain
854,Monrovia,LR,6.3005,-10.7969,80.24,82,50,7.94,scattered clouds
855,Port Hawkesbury,CA,45.6169,-61.3485,30.18,77,64,7.0,broken clouds
856,Ketchikan,US,55.3422,-131.6461,29.53,84,100,2.93,overcast clouds
857,Frederico Westphalen,BR,-27.3592,-53.3944,71.91,65,1,6.42,clear sky
858,Filingue,NE,14.3521,3.3168,75.87,15,4,8.48,clear sky
859,Makasar,ID,-5.14,119.4221,75.25,100,40,6.91,heavy intensity rain
860,Meridian,US,43.6121,-116.3915,45.84,48,1,1.01,clear sky
861,Sampit,ID,-2.5333,112.95,75.83,90,100,1.95,overcast clouds
862,Janauba,BR,-15.8025,-43.3089,71.26,78,11,5.97,few clouds
863,Yingcheng,CN,30.95,113.55,48.58,36,0,1.21,clear sky
864,Casper,US,42.8666,-106.3131,18.81,81,90,8.99,light snow
865,Floriano,BR,-6.7669,-43.0225,79.09,74,43,2.8,scattered clouds
866,Haputale,LK,6.7681,80.9595,60.35,88,11,2.08,few clouds
867,Kushiro,JP,42.975,144.3747,38.71,58,0,8.52,clear sky
868,Xichang,CN,27.8964,102.2634,45.82,88,45,1.23,scattered clouds
869,Bilasipara,IN,26.232,90.2347,66.87,79,100,4.54,overcast clouds
870,Wadowice,PL,49.8834,19.4929,39.52,91,100,0.54,light rain
871,Ust-Nera,RU,64.5667,143.2,-24.02,98,100,5.32,overcast clouds
872,Dekar,BW,-21.5333,21.9333,70.11,71,77,9.53,broken clouds
873,Tomatlan,MX,19.9333,-105.25,77.63,82,100,3.76,overcast clouds
874,Ust-Kan,RU,50.9276,84.761,17.37,77,100,3.94,overcast clouds
875,Flin Flon,CA,54.7682,-101.865,-11.29,85,76,9.48,broken clouds
876,Jian,CN,27.1172,114.9793,49.12,63,0,1.3,clear sky
877,Jiayuguan,CN,39.8167,98.3,22.51,56,27,2.28,scattered clouds
878,Tanah Merah,MY,5.8,102.15,70.36,94,92,0.69,overcast clouds
879,Dalby,AU,-27.1833,151.2667,75.85,58,43,15.39,scattered clouds
880,Goryachegorsk,RU,55.4053,88.9154,29.5,80,96,11.18,overcast clouds
881,Smithers,CA,54.7804,-127.1743,20.41,85,100,0.76,overcast clouds
882,Eyemouth,GB,55.8713,-2.0901,40.78,83,97,7.76,overcast clouds
883,Calvinia,ZA,-31.4707,19.776,54.16,88,49,5.46,scattered clouds
884,Karwar,IN,14.8,74.1333,71.49,82,17,4.99,few clouds
885,Rudnogorsk,RU,57.2639,103.7519,24.21,96,100,7.85,light snow
886,Batemans Bay,AU,-35.7167,150.1833,67.19,56,99,5.61,overcast clouds
887,West Odessa,US,31.8424,-102.4988,71.08,25,1,11.5,clear sky
888,Bridlington,GB,54.0831,-0.1919,39.15,67,96,4.29,overcast clouds
889,College Station,US,30.628,-96.3344,75.94,77,40,6.91,scattered clouds
890,Cervo,ES,43.6702,-7.4101,52.97,82,99,10.58,overcast clouds
891,Aligudarz,IR,33.4006,49.6949,36.36,27,4,5.1,clear sky
892,Maxixe,MZ,-23.8597,35.3472,74.86,92,0,6.89,clear sky
893,Monteagudo,BO,-19.8167,-63.9833,62.13,98,100,1.66,overcast clouds
894,Kingaroy,AU,-26.5333,151.8333,69.76,73,87,8.97,overcast clouds
895,Key Biscayne,US,25.6937,-80.1628,76.01,87,20,8.05,few clouds
896,Saint Stephen,GB,50.3333,-4.9,40.21,71,100,5.82,overcast clouds
897,Svetlyy,RU,54.675,20.1347,26.65,92,100,13.8,overcast clouds
898,Nioro,GM,13.35,-15.75,78.91,19,78,5.59,broken clouds
899,Comodoro Rivadavia,AR,-45.8667,-67.5,69.66,40,0,10.36,clear sky
900,Mamakan,RU,57.8161,114.0028,17.56,89,100,8.93,light snow
901,Neryungri,RU,56.6709,124.6491,-6.75,94,97,2.75,overcast clouds
902,Thinadhoo,MV,0.5333,72.9333,81.95,77,89,16.04,overcast clouds
903,Manfredonia,IT,41.6259,15.9094,49.28,87,100,2.33,overcast clouds
904,Kocevje,SI,45.6433,14.8633,38.57,99,100,1.77,light rain
905,Quatre Cocos,MU,-20.2078,57.7625,78.1,74,40,10.98,light rain
906,Lensk,RU,60.7253,114.9278,-8.32,100,100,1.81,overcast clouds
907,Nalut,LY,30.3333,10.85,45.7,37,0,9.82,clear sky
908,Whitehorse,CA,60.7161,-135.0538,-8.7,76,84,18.01,broken clouds
909,Fallon,US,39.4735,-118.7774,62.28,27,40,5.75,scattered clouds
910,Danilov,RU,58.1908,40.1717,1.96,90,28,5.37,scattered clouds
911,Alekseyevka,RU,50.6309,38.6903,29.19,65,100,5.1,overcast clouds
912,Troitskiy,RU,57.0603,63.7481,23.25,96,100,1.36,overcast clouds
913,Bijapur,IN,16.8333,75.7,69.06,69,5,3.69,clear sky
914,Anloga,GH,5.7947,0.8973,81.72,82,75,11.92,broken clouds
915,Los Cordobas,CO,8.894,-76.3546,79.75,84,65,5.44,broken clouds
916,Svetlogorsk,BY,52.6333,29.7333,27.9,95,100,5.7,overcast clouds
917,Jonava,LT,55.0833,24.2833,23.05,93,90,1.99,overcast clouds
918,Oriximina,BR,-1.7656,-55.8661,79.7,76,96,3.47,overcast clouds
919,Kintinku,TZ,-5.8833,35.2333,71.92,68,91,3.67,overcast clouds
920,Harper,LR,4.375,-7.7169,79.84,82,12,7.52,light rain
921,Touros,BR,-5.1989,-35.4608,80.65,77,80,15.05,broken clouds
922,Hersbruck,DE,49.5125,11.4339,34.29,95,99,0.83,overcast clouds
923,Verkhoyansk,RU,67.5447,133.385,-20.31,99,100,0.72,overcast clouds
924,Olinda,BR,-8.0089,-34.8553,79.79,78,54,13.85,broken clouds
925,Bandarbeyla,SO,9.4942,50.8122,75.87,67,5,14.29,clear sky
926,Mnogovershinnyy,RU,53.9353,139.9242,5.13,91,94,3.6,overcast clouds
927,Pulivendla,IN,14.4167,78.2333,73.71,71,11,3.36,few clouds
928,Kennett,US,36.2362,-90.0556,69.78,94,90,12.66,thunderstorm
929,Tamandare,BR,-8.7597,-35.1047,77.76,86,47,9.19,scattered clouds
930,Shitanjing,CN,39.2342,106.3439,24.82,45,3,8.16,clear sky
931,Walvis Bay,NA,-22.9575,14.5053,59.09,87,0,9.89,clear sky
932,Alyangula,AU,-13.8483,136.4192,86.86,61,98,3.56,overcast clouds
933,Ulladulla,AU,-35.35,150.4667,70.88,58,100,5.48,overcast clouds
934,Ajdabiya,LY,30.7554,20.2263,56.64,46,0,10.18,clear sky
935,Bereda,ES,43.2686,-7.5406,48.92,100,90,2.24,overcast clouds
936,Saint-Joseph,RE,-21.3667,55.6167,75.56,78,40,10.74,scattered clouds
937,Pascagoula,US,30.3658,-88.5561,69.85,91,75,8.05,broken clouds
938,Hammerfest,NO,70.6634,23.6821,28.85,80,20,20.71,few clouds
939,Sheltozero,RU,61.3667,35.3667,14.9,90,100,8.84,light snow
940,Det Udom,TH,14.906,105.0784,61.5,82,60,5.99,broken clouds
941,Marrakesh,MA,31.6315,-8.0083,46.47,66,0,6.91,clear sky
942,Mana,GF,5.6592,-53.7767,77.38,90,100,7.05,overcast clouds
943,Mumbwa,ZM,-14.9783,27.0619,76.37,29,84,2.42,broken clouds
944,Guanica,PR,17.9716,-66.908,81.91,76,87,1.99,overcast clouds
945,Macon,US,39.8667,-88.9668,54.81,100,20,18.41,few clouds
946,Chon Daen,TH,16.1895,100.8596,63.19,62,93,4.07,overcast clouds
947,Kavaratti,IN,10.5669,72.642,80.6,71,79,12.33,broken clouds
948,Faya,SA,18.3851,42.4509,46.92,70,0,1.66,clear sky
949,Iskateley,RU,67.6803,53.1512,19.08,86,100,18.25,overcast clouds
950,Talakan,RU,50.3167,130.3667,5.0,99,100,2.62,overcast clouds
951,Salta,AR,-24.7859,-65.4117,68.29,86,90,1.99,overcast clouds
952,Thaba Nchu,ZA,-29.2093,26.839,54.88,94,96,6.44,light rain
953,Goya,AR,-29.14,-59.2626,76.82,49,19,6.64,few clouds
954,Daru,PG,-9.0763,143.2092,83.88,69,100,2.75,overcast clouds
955,Chekhov,RU,55.1431,37.4711,28.35,98,95,2.95,overcast clouds
956,Kantang,TH,7.4054,99.5156,71.87,84,68,6.62,broken clouds
957,Dumai,ID,1.6833,101.45,74.17,97,98,0.96,overcast clouds
958,Kamina,CD,-8.7386,24.9906,63.43,95,98,3.71,overcast clouds
959,Dalbandin,PK,28.8947,64.4101,48.61,51,13,7.02,few clouds
960,Severnoye,RU,56.3491,78.3619,27.9,90,100,11.81,overcast clouds
961,Kawambwa,ZM,-9.7915,29.0791,64.47,74,69,3.42,broken clouds
962,Ussel,FR,45.55,2.3167,36.09,98,100,6.98,overcast clouds
963,Minervino Murge,IT,41.0843,16.0784,44.64,88,100,4.0,overcast clouds
964,Anastasiyevskaya,RU,45.2158,37.8926,45.09,83,100,0.38,overcast clouds
965,Hope,US,33.6671,-93.5916,71.65,84,100,10.29,overcast clouds
966,Krasnogvardeyets,RU,52.6804,52.3635,26.4,95,100,5.95,overcast clouds
967,Kishi,NG,9.0833,3.85,76.08,26,71,1.59,broken clouds
968,Owando,CG,-0.4819,15.8999,72.25,94,95,1.92,overcast clouds
969,Andenes,NO,69.3143,16.1194,21.18,79,90,14.97,overcast clouds
970,Turukhansk,RU,65.8167,87.9833,-36.49,99,18,4.63,few clouds
971,Atkinson,US,42.8384,-71.147,39.15,67,1,5.75,clear sky
972,Wencheng,CN,33.0559,113.7978,45.7,51,0,6.62,clear sky
973,Paredon,MX,16.0333,-93.8667,81.28,69,3,4.63,clear sky
974,Sale,MA,34.0389,-6.8166,53.64,100,42,0.0,scattered clouds
975,Bushehr,IR,28.9684,50.8385,66.7,49,60,5.23,broken clouds
976,Rodopolis,GR,41.2578,22.9983,55.87,98,91,5.55,overcast clouds
977,Petropavlovka,RU,50.6114,105.3196,8.51,90,79,3.6,broken clouds
978,Lobva,RU,59.1854,60.5185,1.81,95,100,4.47,overcast clouds
979,Vredendal,ZA,-31.6683,18.5012,61.23,90,12,6.71,few clouds
980,Esso,RU,55.9333,158.7,7.36,86,64,9.53,broken clouds
981,Hoima,UG,1.4356,31.3436,64.99,87,92,2.35,overcast clouds
982,Norsup,VU,-16.0667,167.3833,84.29,70,10,7.72,clear sky
983,Yarmouth,US,41.7057,-70.2286,43.97,74,1,0.0,clear sky
984,Puerto Leguizamo,CO,-0.1934,-74.7819,72.79,97,69,0.74,broken clouds
985,Tezu,IN,27.9167,96.1667,64.06,60,90,3.33,overcast clouds
986,Llanelli,GB,51.682,-4.1619,41.16,86,85,2.04,overcast clouds
987,Carauari,BR,-4.8828,-66.8958,74.86,98,94,1.14,light rain
988,Celestun,MX,20.8667,-90.4,75.69,70,0,10.98,clear sky
989,Teluk Nibung,ID,3.001,99.8164,75.38,89,100,6.71,overcast clouds
990,Palmares Do Sul,BR,-30.2578,-50.5097,69.4,85,52,11.95,broken clouds
991,Kampong Cham,KH,11.9934,105.4635,67.62,88,86,9.13,overcast clouds
992,Ayan,RU,56.45,138.1667,22.28,67,100,6.82,overcast clouds
993,Sucua,EC,-2.4667,-78.1667,69.17,99,86,1.43,light rain
994,Mezen,RU,65.8522,44.24,10.99,76,27,9.62,scattered clouds
995,Qostanay,KZ,53.1667,63.5833,26.89,93,90,4.47,light snow
996,Kamaishi,JP,39.2667,141.8833,31.15,69,7,8.05,clear sky
997,Mandali,IQ,33.7499,45.5541,59.31,42,84,22.3,broken clouds
998,Zhangzhou,CN,24.5133,117.6556,64.15,64,0,2.73,clear sky
999,Dong Hoi,VN,17.4833,106.6,64.94,66,95,9.57,overcast clouds
1000,Teruel,ES,40.6667,-0.6667,42.76,86,85,26.6,overcast clouds
1001,Belyy Yar,RU,53.6039,91.3903,9.86,84,78,4.47,broken clouds
1002,Manjacaze,MZ,-24.7117,33.8828,76.71,65,50,8.93,scattered clouds
1003,Barra Do Corda,BR,-5.5,-45.25,74.61,92,72,0.92,broken clouds
1004,Yurimaguas,PE,-5.9,-76.0833,75.2,82,100,1.21,light rain
1005,Ambulu,ID,-8.345,113.6058,75.83,95,100,1.61,heavy intensity rain
1006,Veraval,IN,20.9,70.3667,72.1,61,0,11.45,clear sky
1007,Eenhana,NA,-17.4667,16.3333,68.7,78,12,7.7,few clouds
1008,Bakel,SN,14.905,-12.4568,78.19,14,82,11.7,broken clouds
1009,Ouro Fino,BR,-22.2831,-46.3692,64.67,90,49,2.84,scattered clouds
1010,Yarada,IN,17.65,83.2667,77.32,78,75,2.3,mist
1011,Champerico,GT,14.3,-91.9167,86.54,68,1,6.44,clear sky
1012,Lishui,CN,28.4604,119.9103,49.8,86,0,0.85,clear sky
1013,Alcaniz,ES,41.05,-0.1333,46.44,73,4,29.51,clear sky
1014,Hit,IQ,33.6416,42.8251,53.89,40,0,9.26,clear sky
1015,Jacqueville,CI,5.2052,-4.4146,84.11,81,26,9.13,scattered clouds
1016,Villa Bruzual,VE,9.3328,-69.1208,82.02,52,43,3.62,scattered clouds
1017,Tampa,US,27.9475,-82.4584,72.41,80,75,0.0,broken clouds
1018,Porto Torres,IT,40.835,8.3972,51.98,61,98,23.4,overcast clouds
1019,Teknaf,BD,20.8624,92.3058,75.09,85,80,6.26,broken clouds
1020,Grootfontein,NA,-19.5667,18.1167,69.22,49,17,2.66,few clouds
1021,Dom Pedro,BR,-4.4833,-44.45,76.37,86,66,2.59,broken clouds
1022,Hervey Bay,AU,-25.2986,152.8535,83.03,77,13,4.0,light rain
1023,Phek,IN,25.6667,94.5,49.48,99,98,1.61,overcast clouds
1024,Maarianhamina,AX,60.0973,19.9348,3.06,85,0,3.44,clear sky
1025,Tete,MZ,-16.1564,33.5867,80.1,46,22,4.38,few clouds
1026,Komatipoort,ZA,-25.4332,31.9548,73.06,74,87,3.29,overcast clouds
1027,Tanout,NE,14.9709,8.8879,66.36,18,58,10.22,broken clouds
1028,Ducheng,CN,23.2373,111.5317,52.83,56,42,1.45,scattered clouds
1029,Lodwar,KE,3.1191,35.5973,80.1,53,84,9.64,broken clouds
1030,Maues,BR,-3.3836,-57.7186,77.25,80,82,2.57,broken clouds
1031,Villa Guerrero,MX,18.8667,-99.65,71.22,67,30,3.02,scattered clouds
1032,Neyshabur,IR,36.2133,58.7958,42.3,38,35,0.4,scattered clouds
1033,Benghazi,LY,32.1167,20.0667,63.77,50,45,18.79,scattered clouds
1034,Bairiki,KI,1.3292,172.9752,87.8,62,20,18.41,few clouds
1035,Shache,CN,38.4167,77.2406,30.79,32,100,2.93,overcast clouds
1036,Liverpool,GB,53.4106,-2.9779,39.81,90,20,1.99,few clouds
1037,Poya,NC,-21.35,165.15,85.35,61,25,1.41,scattered clouds
1038,Grand Forks,US,47.9417,-97.4337,24.73,86,90,31.07,light snow
1039,Kampong Chhnang,KH,12.1667,104.55,67.73,84,80,7.23,broken clouds
1040,Shelburne,CA,44.0787,-80.2041,30.13,97,100,19.55,snow
1041,Dinan,FR,48.4167,-2.25,45.9,64,96,12.64,overcast clouds
1042,Concordia,AR,-31.393,-58.0209,80.78,54,53,3.0,broken clouds
1043,Mtwara,TZ,-10.2667,40.1833,77.43,87,100,6.96,light rain
1044,Akdagmadeni,TR,39.6603,35.8836,37.76,74,8,4.7,clear sky
1045,Kousseri,CM,12.0769,15.0306,76.35,19,87,9.62,overcast clouds
1046,Gulfport,US,30.3674,-89.0928,70.02,87,1,10.36,clear sky
1047,Pankovka,RU,58.5,31.1999,-1.32,97,47,5.91,scattered clouds
1048,Khanino,RU,54.211,36.6229,24.91,96,95,4.03,overcast clouds
